date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:14	6160/6160	---M-Z	200	added ('OK')	application/x-javascript	etag:%221810-650e933f-65915eb23cbf0ff;gz%22	https://html.xpressbuddy.com/coindox/assets/js/main.js	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/js/main.js	(from https://html.xpressbuddy.com/coindox/index.html)
17:41:14	125016/125016	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221e858-650e933f-c2d43aaf27af140f;gz%22	https://html.xpressbuddy.com/coindox/assets/fonts/fa-brands-400.ttf	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/fonts/fa-brands-400.ttf	(from https://html.xpressbuddy.com/coindox/assets/css/fontawesome.css)
17:41:15	400360/400360	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2261be8-650e933f-9b5c82a50a018680;gz%22	https://html.xpressbuddy.com/coindox/assets/fonts/fa-light-300.ttf	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/fonts/fa-light-300.ttf	(from https://html.xpressbuddy.com/coindox/assets/css/fontawesome.css)
17:41:15	369188/369188	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225a224-650e933f-e4fd3eae343bac3c;gz%22	https://html.xpressbuddy.com/coindox/assets/fonts/fa-regular-400.ttf	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/fonts/fa-regular-400.ttf	(from https://html.xpressbuddy.com/coindox/assets/css/fontawesome.css)
17:41:16	313408/313408	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%224c840-650e933f-2ff81786ec046ac8;gz%22	https://html.xpressbuddy.com/coindox/assets/fonts/fa-solid-900.ttf	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/fonts/fa-solid-900.ttf	(from https://html.xpressbuddy.com/coindox/assets/css/fontawesome.css)
17:41:16	507/507	---M-Z	200	added ('OK')	image/svg+xml	etag:%221fb-650e933f-cf15a608af1aa2;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/hd_btn_bg.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/hd_btn_bg.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:16	501/501	---M-Z	200	added ('OK')	image/svg+xml	etag:%221f5-650e933f-bc15f38d270dbbab;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/hd_btn_bg-hover.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/hd_btn_bg-hover.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:16	789/789	---M-Z	200	added ('OK')	image/svg+xml	etag:%22315-650e933f-fc3bbef7e108d434;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/lang_bg.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/lang_bg.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:16	1066/1066	---M-Z	200	added ('OK')	image/svg+xml	etag:%2242a-650e933f-bef4ae4b57e31acf;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/btn-border.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/btn-border.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:17	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3-650e933f-c8ea134745029cb8;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/btn-border-hover.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/btn-border-hover.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:17	609/609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22261-650e933f-5c21aecea3abd0f4;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/btn-border-white.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/btn-border-white.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:17	483/483	---M--	200	added ('OK')	image/png	etag:%221e3-650e933f-6c275b1c53eaeeab;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/t_data_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/t_data_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:17	25040/25040	---M--	200	added ('OK')	image/png	etag:%2261d0-650e933f-32aa6468aceb2119;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/td_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/td_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:17	7742/7742	---M--	200	added ('OK')	image/png	etag:%221e3e-650e933f-f0459a2ceabc02b5;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/rmm_shape.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/rmm_shape.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:18	3333/3333	---M--	200	added ('OK')	image/png	etag:%22d05-650e933f-e3100827b3d3339e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/rm_bg2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/rm_bg2.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:18	3467/3467	---M--	200	added ('OK')	image/png	etag:%22d8b-650e933f-596c35e2ffa691dc;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/rm_bg1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/rm_bg1.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:18	720/720	---M--	200	added ('OK')	image/png	etag:%222d0-650e933f-65d5d199a822118c;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/s_icon_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/s_icon_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:19	17496/17496	---M--	200	added ('OK')	image/png	etag:%224458-650e933f-6f4c816bf76f3d8f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/team_bg1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/team_bg1.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:19	9893/9893	---M--	200	added ('OK')	image/png	etag:%2226a5-650e933f-f5f6c438b3a849e4;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/team_bg2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/team_bg2.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:19	528/528	---M--	200	added ('OK')	image/png	etag:%22210-650e933f-a9395f34ee5d07c7;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/rating_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/rating_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:19	823/823	---M--	200	added ('OK')	image/png	etag:%22337-650e933f-976537270c7fe77f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/faq_arrow_bg1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/faq_arrow_bg1.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:19	725/725	---M--	200	added ('OK')	image/png	etag:%222d5-650e933f-4ef8690bf8856dba;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/faq_arrow_bg2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/faq_arrow_bg2.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:19	29955/29955	---M--	200	added ('OK')	image/png	etag:%227503-650e933f-a99ba8ef1f995f4b;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/faq_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/faq_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:20	1297/1297	---M-Z	200	added ('OK')	image/svg+xml	etag:%22511-650e933f-1750320fe8217cf;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/ui_bg1.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/ui_bg1.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:20	1285/1285	---M-Z	200	added ('OK')	image/svg+xml	etag:%22505-650e933f-822206b73ec88909;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/ui_bg2.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/ui_bg2.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:20	261/261	---M--	200	added ('OK')	image/svg+xml	etag:%22105-650e933f-14c6a540a3f7915c;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/table_bg.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/table_bg.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:20	345/345	---M--	200	added ('OK')	image/png	etag:%22159-650e933f-aa264f10c0986eb9;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/social_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/social_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:21	1747/1747	---M--	200	added ('OK')	image/png	etag:%226d3-650e933f-abe26e018d05f0d5;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/social_bg-hover.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/social_bg-hover.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:21	1000/1000	---M--	200	added ('OK')	image/png	etag:%223e8-650e933f-35661e0b1ce982f3;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/form_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/form_bg.png	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:21	598/598	---M-Z	200	added ('OK')	image/svg+xml	etag:%22256-650e933f-fa55c147c85360bc;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/sb_btn_bg.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/sb_btn_bg.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:22	995/995	---M-Z	200	added ('OK')	image/svg+xml	etag:%223e3-650e933f-fa40cc0954b3bebd;gz%22	https://html.xpressbuddy.com/coindox/assets/img/bg/sb_btn_bg-hover.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/sb_btn_bg-hover.svg	(from https://html.xpressbuddy.com/coindox/assets/css/main.css)
17:41:22	8192/8192	---M-Z	200	added ('OK')	image/svg+xml	etag:%222000-650e933f-bebe75aecff51985;gz%22	https://html.xpressbuddy.com/coindox/assets/img/logo/logo-3.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/logo/logo-3.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:22	1041/1041	---M-Z	200	added ('OK')	image/svg+xml	etag:%22411-650e933f-c1a7978b4eaec41b;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/user.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/user.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:23	1727/1727	---M--	200	added ('OK')	image/png	etag:%226bf-650e933f-81a8ee88edf350ee;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/br_01.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/br_01.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:23	1522/1522	---M--	200	added ('OK')	image/png	etag:%225f2-650e933f-f74439523669af8c;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/br_02.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/br_02.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:23	1879/1879	---M--	200	added ('OK')	image/png	etag:%22757-650e933f-ecac4c661f757a20;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/br_03.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/br_03.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:23	1718/1718	---M--	200	added ('OK')	image/png	etag:%226b6-650e933f-ca927b024b6aa290;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/br_04.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/br_04.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:24	1149/1149	---M--	200	added ('OK')	image/png	etag:%2247d-650e933f-99d92da70d109a21;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/br_05.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/br_05.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:24	1754/1754	---M-Z	200	added ('OK')	image/svg+xml	etag:%226da-650e933f-730d0893b618e57a;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/srv_01.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/srv_01.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:24	1189/1189	---M-Z	200	added ('OK')	image/svg+xml	etag:%224a5-650e933f-b480de65c72bf459;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/srv_02.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/srv_02.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:24	907/907	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238b-650e933f-a29ce6b48fef648f;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/srv_03.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/srv_03.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:24	2528/2528	---M-Z	200	added ('OK')	image/svg+xml	etag:%229e0-650e933f-35ad0f252d23a815;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/srv_04.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/srv_04.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:25	956/956	---M-Z	200	added ('OK')	image/svg+xml	etag:%223bc-650e933f-48a33f6e3d6c13cd;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/srv_05.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/srv_05.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:25	1791/1791	---M-Z	200	added ('OK')	image/svg+xml	etag:%226ff-650e933f-877382ec3c395cc2;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/srv_06.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/srv_06.svg	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:25	130335/130335	---M--	200	added ('OK')	image/png	etag:%221fd1f-650e933f-ef1c317e2b8ac05d;;;%22	https://html.xpressbuddy.com/coindox/assets/img/about/abt_01.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/about/abt_01.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:25	71301/71301	---M--	200	added ('OK')	image/png	etag:%2211685-650e933f-fdce61bae8904892;;;%22	https://html.xpressbuddy.com/coindox/assets/img/about/abt_02.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/about/abt_02.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:25	2158346/2158346	---M--	200	added ('OK')	image/png	etag:%2220ef0a-650e933f-525da18fd4a11899;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/hero_img.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/hero_img.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:25	26868/26868	---M--	200	added ('OK')	image/png	etag:%2268f4-650e933f-8048829416fb2d10;;;%22	https://html.xpressbuddy.com/coindox/assets/img/product/prd_01.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/product/prd_01.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:26	31829/31829	---M--	200	added ('OK')	image/png	etag:%227c55-650e933f-7c05c2f9f55385b;;;%22	https://html.xpressbuddy.com/coindox/assets/img/product/prd_02.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/product/prd_02.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:26	39588/39588	---M--	200	added ('OK')	image/png	etag:%229aa4-650e933f-3c55c35f67a3fb26;;;%22	https://html.xpressbuddy.com/coindox/assets/img/product/prd_03.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/product/prd_03.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:26	25421/25421	---M--	200	added ('OK')	image/png	etag:%22634d-650e933f-4b1158c9701678ad;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/cta_bg1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/cta_bg1.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:26	26130/26130	---M--	200	added ('OK')	image/png	etag:%226612-650e933f-1c1162bc6741b57e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/cta_bg2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/cta_bg2.png	(from https://html.xpressbuddy.com/coindox/home-2.html)
17:41:27	8337/8337	---M-Z	200	added ('OK')	image/svg+xml	etag:%222091-650e933f-d8f2dc38df78e0da;gz%22	https://html.xpressbuddy.com/coindox/assets/img/logo/logo.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/logo/logo.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:27	1069/1069	---M--	200	added ('OK')	image/png	etag:%2242d-650e933f-72d31780baf779ae;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/us_flag.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/us_flag.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:28	43176/43176	---M--	200	added ('OK')	image/png	etag:%22a8a8-650e933f-fd0890fad24a9015;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/h_shape.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/h_shape.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:28	806083/806083	---M--	200	added ('OK')	image/png	etag:%22c4cc3-650e933f-2adf9ef3cbc3f62a;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/hero_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/hero_bg.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:28	37958/37958	---M--	200	added ('OK')	image/png	etag:%229446-650e933f-62ae721e1bbf01f2;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/h_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/h_shape2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:28	78049/78049	---M--	200	added ('OK')	image/png	etag:%22130e1-650e933f-bcc85676ef14ea12;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/h_shape3.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/h_shape3.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:29	9738/9738	---M--	200	added ('OK')	image/png	etag:%22260a-650e933f-f8febf62182f6903;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/coin1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/coin1.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:29	7084/7084	---M--	200	added ('OK')	image/png	etag:%221bac-650e933f-784b777c4a7c5fb4;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/coin2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/coin2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:29	10211/10211	---M--	200	added ('OK')	image/png	etag:%2227e3-650e933f-8add17506bfdd4b1;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/coin3.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/coin3.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:30	7270/7270	---M--	200	added ('OK')	image/png	etag:%221c66-650e933f-f653b9ef29141861;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/coin4.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/coin4.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:30	10755/10755	---M--	200	added ('OK')	image/png	etag:%222a03-650e933f-a3d70dfebe1712ee;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/coin5.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/coin5.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:30	6968/6968	---M--	200	added ('OK')	image/png	etag:%221b38-650e933f-cefee5c084aa6d1b;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/coin6.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/coin6.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:30	98555/98555	---M--	200	added ('OK')	image/png	etag:%22180fb-650e933f-9c9989b4dc9ab617;;;%22	https://html.xpressbuddy.com/coindox/assets/img/about/about_img.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/about/about_img.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:30	93341/93341	---M--	200	added ('OK')	image/png	etag:%2216c9d-650e933f-ef8d40d2ca138edf;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/about_shape.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/about_shape.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:31	1845/1845	---M-Z	200	added ('OK')	image/svg+xml	etag:%22735-650e933f-62529be424654cf1;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/a_arrow.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/a_arrow.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:31	2853/2853	---M--	200	added ('OK')	image/png	etag:%22b25-650e933f-aebff7f7ef3090c6;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/s_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/s_shape2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:31	534/534	---M-Z	200	added ('OK')	image/svg+xml	etag:%22216-650e933f-76e2d3f3f379e7ab;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/f_01.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/f_01.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:31	549/549	---M-Z	200	added ('OK')	image/svg+xml	etag:%22225-650e933f-ed7659967fc29829;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/f_02.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/f_02.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:32	1634/1634	---M-Z	200	added ('OK')	image/svg+xml	etag:%22662-650e933f-70bbe0d05237d2dd;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/f_03.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/f_03.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:32	1115/1115	---M-Z	200	added ('OK')	image/svg+xml	etag:%2245b-650e933f-1d90f7db3cfc64c1;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/f_04.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/f_04.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:32	1703/1703	---M-Z	200	added ('OK')	image/svg+xml	etag:%226a7-650e933f-4705ab0af9e38f3b;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/f_05.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/f_05.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:32	64826/64826	---M--	200	added ('OK')	image/png	etag:%22fd3a-650e933f-588f95684a722764;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/f_shape.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/f_shape.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:33	3620/3620	---M--	200	added ('OK')	image/png	etag:%22e24-650e933f-3d18730c3bf3e083;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/s_shape1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/s_shape1.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:33	40022/40022	---M--	200	added ('OK')	image/png	etag:%229c56-650e933f-486d2e493cf3fdfa;;;%22	https://html.xpressbuddy.com/coindox/assets/img/token/token_chart.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/token/token_chart.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:33	39442/39442	---M--	200	added ('OK')	image/png	etag:%229a12-650e933f-16def3c21d186bc9;;;%22	https://html.xpressbuddy.com/coindox/assets/img/token/token_chart2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/token/token_chart2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:33	1197/1197	---M-Z	200	added ('OK')	image/svg+xml	etag:%224ad-650e933f-8eb1cb36c12d9bf6;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/rm_01.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/rm_01.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
